,Date,Open,High,Low,Close,Adj Close,Volume,Tweets,Marketcap,Proportion Traded
217,2019-03-26,3969.22876,3985.080811,3944.753174,3985.080811,3985.080811,10707678815.0,17060.0,69258854000.0,0.1546037529462803
218,2019-03-27,3984.244873,4087.066162,3977.810547,4087.066162,4087.066162,10897131934.0,18796.0,70689040000.0,0.1541558944712703
219,2019-03-28,4087.584473,4094.9021,4040.266357,4069.107178,4069.107178,9353915899.0,19331.0,71018040000.0,0.1317118335210457
220,2019-03-29,4068.299805,4113.500977,4034.097168,4098.374512,4098.374512,10918665557.0,19794.0,71867286000.0,0.1519281753920187
221,2019-03-30,4092.13623,4296.806641,4053.909668,4106.660156,4106.660156,9732688060.0,16862.0,72288330000.0,0.1346370582446887
222,2019-03-31,4105.456055,4113.023438,4094.10083,4105.404297,4105.404297,9045122443.0,13999.0,72284300000.0,0.1251326018941539
223,2019-04-01,4105.362305,4164.953125,4096.901367,4158.183105,4158.183105,10157794171.0,19381.0,72920570000.0,0.1392994309530751
224,2019-04-02,4156.919434,4905.95459,4155.316895,4879.87793,4879.87793,21315047816.0,31271.0,81872170000.0,0.2603454705053843
225,2019-04-03,4879.958008,5307.003418,4876.621094,4973.021973,4973.021973,22899891582.0,27604.0,88619430000.0,0.2584071072507021
226,2019-04-04,4971.307617,5063.159668,4836.793945,4922.798828,4922.798828,18251810240.0,19138.0,87663755000.0,0.2082024684550023
227,2019-04-05,4922.806152,5053.509766,4919.491699,5036.681152,5036.681152,16837325387.0,21242.0,87868410000.0,0.1916197847102339
228,2019-04-06,5036.792969,5205.821777,4992.222168,5059.817383,5059.817383,16929795194.0,18512.0,88990870000.0,0.1902419391784291
229,2019-04-07,5062.793945,5235.186523,5050.412109,5198.896973,5198.896973,16655416140.0,18379.0,90567320000.0,0.1839009503912407
230,2019-04-08,5199.835449,5318.836426,5148.211914,5289.770996,5289.770996,17154113634.0,21850.0,92123190000.0,0.1862084130100039
231,2019-04-09,5289.917969,5289.917969,5167.418945,5204.958496,5204.958496,14722104361.0,21506.0,91703026000.0,0.160541097247345
232,2019-04-10,5204.105469,5421.651367,5193.382324,5324.551758,5324.551758,15504590933.0,20630.0,92810890000.0,0.1670557345813819
233,2019-04-11,5325.081543,5354.225586,5017.296387,5064.487793,5064.487793,16555616019.0,19646.0,90393150000.0,0.183151224639972
234,2019-04-12,5061.200684,5103.274414,4955.852539,5089.539063,5089.539063,13675206312.0,19211.0,88962940000.0,0.1537180107733589
235,2019-04-13,5088.850098,5127.12207,5061.589355,5096.586426,5096.586426,10823289598.0,14753.0,89723175000.0,0.1206298106215637
236,2019-04-14,5095.758789,5184.016113,5053.568359,5167.722168,5167.722168,10391952498.0,15018.0,89631040000.0,0.1159414479332385
237,2019-04-15,5167.321777,5196.606934,5024.069336,5067.108398,5067.108398,12290155061.0,21915.0,90435390000.0,0.1358998442471116
238,2019-04-16,5066.577637,5238.945313,5055.194824,5235.55957,5235.55957,11618660197.0,20162.0,90091170000.0,0.1289655855057311
239,2019-04-17,5236.135254,5274.275391,5219.205566,5251.937988,5251.937988,12438480677.0,18090.0,92130850000.0,0.1350088519788393
240,2019-04-18,5251.480469,5319.986328,5250.506836,5298.385742,5298.385742,13256489918.0,17682.0,92929790000.0,0.142650589660758
241,2019-04-19,5298.154297,5336.680176,5233.334961,5303.8125,5303.8125,13780238655.0,18120.0,92846514000.0,0.148419558637152
242,2019-04-20,5304.160645,5358.490723,5295.87793,5337.88623,5337.88623,13169647522.0,17709.0,93750755000.0,0.1404751084503177
243,2019-04-21,5335.878906,5359.924805,5257.339355,5314.53125,5314.53125,13731844223.0,17222.0,93246010000.0,0.1472646788469502
244,2019-04-22,5312.494629,5422.6875,5280.276855,5399.365234,5399.365234,14601631648.0,17408.0,93772530000.0,0.1557133171123747
245,2019-04-23,5399.365723,5633.802246,5389.408691,5572.362305,5572.362305,15867308108.0,22296.0,97662450000.0,0.1624709172240691
246,2019-04-24,5571.508301,5642.044434,5418.263184,5464.866699,5464.866699,17048033399.0,19743.0,96904140000.0,0.175926775656443
247,2019-04-25,5466.524414,5542.238281,5181.338867,5210.515625,5210.515625,15330283408.0,19506.0,95925290000.0,0.1598148264572087
248,2019-04-26,5210.304688,5383.634277,5177.368652,5279.348145,5279.348145,16812108040.0,21070.0,92746300000.0,0.1812698488130676
249,2019-04-27,5279.471191,5310.75,5233.635742,5268.291016,5268.291016,13111274675.0,16710.0,92784180000.0,0.1413093751396617
250,2019-04-28,5271.746582,5326.231934,5255.683594,5285.13916,5285.13916,12819992056.0,17580.0,92943220000.0,0.1379335895020731
251,2019-04-29,5284.858398,5311.274902,5216.487793,5247.352539,5247.352539,13735490672.0,20448.0,92594860000.0,0.1483396732264883
252,2019-04-30,5247.726074,5363.257324,5224.189941,5350.726563,5350.726563,13878964574.0,21581.0,93043245000.0,0.1491668155559993
253,2019-05-01,5350.914551,5418.003906,5347.645996,5402.697266,5402.697266,13679528236.0,20851.0,94635460000.0,0.1445497115367916
254,2019-05-02,5402.422852,5522.262695,5394.217285,5505.283691,5505.283691,14644460907.0,22445.0,96029150000.0,0.1525001662907614
255,2019-05-03,5505.552246,5865.881836,5490.20166,5768.289551,5768.289551,18720780006.0,24485.0,100845550000.0,0.1856381338195763
256,2019-05-04,5769.202637,5886.893555,5645.469238,5831.16748,5831.16748,17567780766.0,17068.0,101675420000.0,0.1727829713482288
257,2019-05-05,5831.068359,5833.862793,5708.035156,5795.708496,5795.708496,14808830723.0,16535.0,102165160000.0,0.1449499098545609
258,2019-05-06,5791.693359,5802.95752,5653.6875,5746.807129,5746.807129,15737171804.0,17404.0,101022330000.0,0.1557791461054772
259,2019-05-07,5745.599121,5988.178223,5741.395996,5829.501465,5829.501465,18026409033.0,23358.0,104727250000.0,0.1721272087544401
260,2019-05-08,5849.481445,5989.980957,5794.71582,5982.45752,5982.45752,15320605300.0,21963.0,104383980000.0,0.1467716154380238
261,2019-05-09,5982.316406,6183.039063,5982.316406,6174.528809,6174.528809,16784645411.0,23754.0,107648060000.0,0.1559214892040551
262,2019-05-10,6175.822754,6434.617676,6161.519043,6378.849121,6378.849121,19419875368.0,26998.0,111771170000.0,0.1737467261941462
263,2019-05-11,6379.666992,7333.00293,6375.69873,7204.771484,7204.771484,28867562329.0,28634.0,120429400000.0,0.2397052820614542
264,2019-05-12,7203.507324,7503.87207,6815.770996,6972.371582,6972.371582,27773333680.0,24282.0,126659210000.0,0.2192760739703795
265,2019-05-13,6971.178223,8047.413086,6898.282227,7814.915039,7814.915039,28677672181.0,30708.0,130950790000.0,0.2189957916650439
266,2019-05-14,7807.884277,8268.712891,7696.391113,7994.416016,7994.416016,32031452227.0,30481.0,141398430000.0,0.2265333018460426
267,2019-05-15,7989.374512,8216.423828,7899.106934,8205.167969,8205.167969,28344112920.0,26417.0,142461420000.0,0.1989599220301241
268,2019-05-16,8194.500977,8320.824219,7729.608398,7884.90918,7884.90918,33167197581.0,25357.0,141495440000.0,0.2344047178562132
269,2019-05-17,7886.925781,7929.145508,7038.124512,7343.895508,7343.895508,30066644905.0,24758.0,129035410000.0,0.2330108035130532
270,2019-05-18,7341.664551,7447.271973,7251.504395,7271.208008,7271.208008,21354286562.0,21030.0,129772520000.0,0.16455168364444
271,2019-05-19,7267.962891,8261.941406,7267.962891,8197.689453,8197.689453,25902422040.0,23521.0,140127880000.0,0.1848484555235825
272,2019-05-20,8196.923828,8200.967773,7678.781738,7978.309082,7978.309082,23843404340.0,26986.0,139926420000.0,0.1703995863234335
273,2019-05-21,7977.969238,8062.167969,7843.339844,7963.327637,7963.327637,25127245056.0,26690.0,140616810000.0,0.178693037961594
274,2019-05-22,7956.291992,7997.612305,7615.987305,7680.066406,7680.066406,24719473175.0,28228.0,139674940000.0,0.176978580106773
275,2019-05-23,7677.269043,7943.791504,7533.196777,7881.84668,7881.84668,24457107820.0,23030.0,136448730000.0,0.1792402756952529
276,2019-05-24,7881.695313,8140.719727,7824.44873,7987.371582,7987.371582,25919126991.0,24832.0,141325830000.0,0.1833997885608964
277,2019-05-25,7991.885254,8117.925781,7965.976074,8052.543945,8052.543945,22256813107.0,21858.0,142181800000.0,0.1565377149451345
278,2019-05-26,8055.206055,8687.520508,7924.67041,8673.21582,8673.21582,26677970091.0,24478.0,143609870000.0,0.1857669646809899
279,2019-05-27,8674.072266,8907.174805,8668.705078,8805.77832,8805.77832,27949839564.0,28581.0,155409100000.0,0.1798468602126244
280,2019-05-28,8802.757813,8807.016602,8634.72168,8719.961914,8719.961914,24226919267.0,26446.0,154596700000.0,0.1567104511289071
281,2019-05-29,8718.591797,8755.852539,8482.728516,8659.487305,8659.487305,23473479966.0,25021.0,153339790000.0,0.1530814674476862
282,2019-05-30,8661.760742,9008.314453,8221.273438,8319.472656,8319.472656,29246528551.0,27798.0,153129650000.0,0.190991939892352
283,2019-05-31,8320.286133,8586.65918,8172.550781,8574.501953,8574.501953,25365190957.0,23693.0,148177420000.0,0.1711812157864525
284,2019-06-01,8573.839844,8625.600586,8481.578125,8564.016602,8564.016602,22488303544.0,18033.0,151485320000.0,0.1484520346363717
285,2019-06-02,8565.473633,8809.303711,8561.235352,8742.958008,8742.958008,20266216022.0,17800.0,153639530000.0,0.1319075593128961
286,2019-06-03,8741.74707,8743.5,8204.185547,8208.995117,8208.995117,22004511436.0,21639.0,151443500000.0,0.1452984821892139
287,2019-06-04,8210.985352,8210.985352,7564.48877,7707.770996,7707.770996,24609731549.0,22663.0,139588760000.0,0.1763016657347735
288,2019-06-05,7704.343262,7901.849121,7668.668457,7824.231445,7824.231445,21760923463.0,20976.0,137996440000.0,0.1576919243681366
289,2019-06-06,7819.633301,7937.34082,7571.471191,7822.023438,7822.023438,19474611077.0,18986.0,137635100000.0,0.1414945075212278
290,2019-06-07,7826.901367,8126.15332,7788.373535,8043.951172,8043.951172,19141423231.0,18556.0,140805310000.0,0.1359424828959425
291,2019-06-08,8036.774902,8076.891113,7837.61084,7954.12793,7954.12793,16522722810.0,16193.0,140887100000.0,0.117276337730608
292,2019-06-09,7949.674805,7975.974121,7583.219727,7688.077148,7688.077148,16610726547.0,14067.0,138378130000.0,0.120038665982728
293,2019-06-10,7692.284668,8031.909668,7586.730957,8000.32959,8000.32959,18689275117.0,16525.0,138641460000.0,0.1348029334148584
294,2019-06-11,8004.243652,8026.394043,7772.803711,7927.714355,7927.714355,17107279932.0,16251.0,139978600000.0,0.1222135339020514
295,2019-06-12,7925.434082,8196.648438,7862.359863,8145.857422,8145.857422,19034432883.0,16268.0,142371260000.0,0.1336957550364552
296,2019-06-13,8145.54541,8311.567383,8087.061035,8230.923828,8230.923828,18669407147.0,17035.0,144784440000.0,0.1289462249789844
297,2019-06-14,8230.898438,8710.636719,8183.393066,8693.833008,8693.833008,19831162906.0,18696.0,148059540000.0,0.1339404624191975
298,2019-06-15,8689.746094,8859.12793,8618.395508,8838.375,8838.375,18371033226.0,16573.0,154751030000.0,0.1187134832092747
299,2019-06-16,8841.44043,9335.867188,8814.556641,8994.488281,8994.488281,23348550311.0,22492.0,161297350000.0,0.1447547043769839
300,2019-06-17,8988.923828,9416.407227,8988.923828,9320.352539,9320.352539,15562951919.0,20646.0,163882270000.0,0.0949642194401246
301,2019-06-18,9335.466797,9348.374023,9004.901367,9081.762695,9081.762695,15848210536.0,21527.0,162768680000.0,0.0973664604463321
302,2019-06-19,9078.727539,9299.621094,9070.395508,9273.521484,9273.521484,15546809946.0,18490.0,162590770000.0,0.0956192656390343
303,2019-06-20,9273.060547,9594.419922,9232.484375,9527.160156,9527.160156,17846823784.0,22820.0,165959250000.0,0.1075373825329402
304,2019-06-21,9525.074219,10144.556641,9525.074219,10144.556641,10144.556641,20624008643.0,27828.0,174097500000.0,0.1184624067930729
305,2019-06-22,10175.923828,11157.345703,10107.035156,10701.691406,10701.691406,29995204861.0,39374.0,190762860000.0,0.1572381792528295
306,2019-06-23,10696.691406,11246.144531,10556.095703,10855.371094,10855.371094,20998326502.0,24127.0,191627120000.0,0.1095790975760913
307,2019-06-24,10853.744141,11065.896484,10610.427734,11011.102539,11011.102539,19271652365.0,25892.0,193163530000.0,0.0997685885617625
308,2019-06-25,11007.202148,11790.916992,11007.202148,11790.916992,11790.916992,24879684533.0,27019.0,201276820000.0,0.123609290197427
309,2019-06-26,11778.581055,13796.489258,11755.597656,13016.231445,13016.231445,45105733173.0,41687.0,225273410000.0,0.2002266154970395
310,2019-06-27,13017.125,13311.144531,10491.852539,11182.806641,11182.806641,39977475223.0,30175.0,210315900000.0,0.1900829878164847
311,2019-06-28,11162.167969,12445.174805,10914.495117,12407.332031,12407.332031,35087757766.0,27588.0,208135900000.0,0.1685810004756885
312,2019-06-29,12400.763672,12400.910156,11508.378906,11959.371094,11959.371094,29923961128.0,21149.0,211102150000.0,0.141751092797486
313,2019-06-30,11931.991211,12178.383789,10799.008789,10817.155273,10817.155273,27256473494.0,17663.0,205817630000.0,0.1324302196127922
314,2019-07-01,10796.930664,11206.439453,10089.314453,10583.134766,10583.134766,29378589324.0,23124.0,190533240000.0,0.1541914130652308
315,2019-07-02,10588.683594,10912.188477,9737.884766,10801.677734,10801.677734,31015895223.0,23546.0,183680660000.0,0.1688577045793358
316,2019-07-03,10818.15625,11968.078125,10818.15625,11961.269531,11961.269531,30796494294.0,22563.0,201762110000.0,0.1526376486986341
317,2019-07-04,11972.71875,12006.075195,11166.569336,11215.4375,11215.4375,25920294033.0,19546.0,209163350000.0,0.1239236870294236
318,2019-07-05,11203.102539,11395.661133,10874.964844,10978.459961,10978.459961,23838480210.0,19656.0,198310760000.0,0.1202077015312618
319,2019-07-06,10982.543945,11620.964844,10982.543945,11208.550781,11208.550781,21092024306.0,16184.0,202656270000.0,0.1040778283552798
320,2019-07-07,11217.616211,11541.620117,11148.804688,11450.84668,11450.84668,19369044277.0,15820.0,201143480000.0,0.0962946641460253
321,2019-07-08,11446.59668,12345.833008,11393.374023,12285.958008,12285.958008,23482551458.0,21434.0,209465950000.0,0.1121067716957423
322,2019-07-09,12284.326172,12779.131836,12233.261719,12573.8125,12573.8125,28167921523.0,22180.0,222553620000.0,0.1265668986298578
323,2019-07-10,12571.537109,13129.529297,11710.978516,12156.512695,12156.512695,33627574244.0,23834.0,225210530000.0,0.1493161708258412
324,2019-07-11,12139.713867,12144.623047,11158.922852,11358.662109,11358.662109,28595327690.0,20230.0,206425920000.0,0.1385258611337528
325,2019-07-12,11354.299805,11905.487305,11179.144531,11815.986328,11815.986328,23534692797.0,31450.0,206347570000.0,0.1140536480623414
326,2019-07-13,11813.126953,11841.957031,10908.479492,11392.378906,11392.378906,21042616384.0,21442.0,203530570000.0,0.1033879904323961
327,2019-07-14,11381.020508,11451.204102,10234.576172,10256.058594,10256.058594,22486000001.0,19451.0,193651720000.0,0.1161156739465355
328,2019-07-15,10257.838867,11052.766602,9992.006836,10895.089844,10895.089844,25384047207.0,22735.0,185909250000.0,0.1365399918512929
329,2019-07-16,10896.65332,10996.632813,9448.106445,9477.641602,9477.641602,24151199070.0,22784.0,184701760000.0,0.1307578152009162
330,2019-07-17,9471.213867,9963.134766,9163.134766,9693.802734,9693.802734,24569921549.0,24278.0,170754740000.0,0.1438901321634912
331,2019-07-18,9698.50293,10736.842773,9376.798828,10666.482422,10666.482422,25187024648.0,24597.0,179199360000.0,0.1405530940739611
332,2019-07-19,10653.956055,10716.980469,10229.628906,10530.732422,10530.732422,20727426310.0,25759.0,186624300000.0,0.1110649946180572
333,2019-07-20,10525.819336,11048.662109,10451.276367,10767.139648,10767.139648,20206615155.0,21566.0,190261890000.0,0.1062042192273059
334,2019-07-21,10777.529297,10841.887695,10389.599609,10599.105469,10599.105469,17130580467.0,20697.0,188634580000.0,0.0908135749177013
335,2019-07-22,10596.948242,10651.791016,10154.921875,10343.106445,10343.106445,16334414913.0,23274.0,186482700000.0,0.0875921172794911
336,2019-07-23,10346.748047,10346.748047,9883.594727,9900.767578,9900.767578,17851916995.0,21610.0,179809240000.0,0.0992825345922781
337,2019-07-24,9887.730469,9908.796875,9614.306641,9811.925781,9811.925781,17398734322.0,22926.0,173249450000.0,0.1004259161281687
338,2019-07-25,9809.09668,10154.253906,9773.957031,9911.841797,9911.841797,15821952090.0,19361.0,178872660000.0,0.0884537174687517
339,2019-07-26,9913.126953,9916.517578,9717.982422,9870.303711,9870.303711,14495714483.0,17954.0,174515140000.0,0.0830627890645203
340,2019-07-27,9871.165039,10167.320313,9411.521484,9477.677734,9477.677734,16817809536.0,16400.0,173678790000.0,0.0968328353208316
341,2019-07-28,9491.626953,9575.544922,9252.296875,9552.860352,9552.860352,13738687093.0,14762.0,169508850000.0,0.0810499704659852
342,2019-07-29,9548.178711,9681.648438,9472.948242,9519.145508,9519.145508,13791445323.0,17179.0,170543200000.0,0.0808677516117951
343,2019-07-30,9522.329102,9701.759766,9437.335938,9607.423828,9607.423828,13829811132.0,18294.0,170394650000.0,0.0811634123933861
344,2019-07-31,9604.050781,10085.62793,9598.097656,10085.62793,10085.62793,16631520648.0,19647.0,175831320000.0,0.0945879311332783
345,2019-08-01,10077.442383,10446.919922,9922.019531,10399.668945,10399.668945,17165337858.0,19930.0,180002930000.0,0.0953614354632523
346,2019-08-02,10402.042969,10657.953125,10371.013672,10518.174805,10518.174805,17489094082.0,19806.0,187152100000.0,0.0934485563915633
347,2019-08-03,10519.27832,10946.78125,10503.504883,10821.726563,10821.726563,15352685061.0,15856.0,192668400000.0,0.0796844990066092
348,2019-08-04,10821.632813,11009.207031,10620.27832,10970.18457,10970.18457,16530894787.0,15514.0,193110080000.0,0.0856034788837178
349,2019-08-05,10960.735352,11895.091797,10960.735352,11805.65332,11805.65332,23875988832.0,24014.0,208594900000.0,0.1144610410978565
350,2019-08-06,11811.544922,12273.821289,11290.731445,11478.168945,11478.168945,23635107660.0,21526.0,210265310000.0,0.1124061203996198
351,2019-08-07,11476.193359,12036.990234,11433.701172,11941.96875,11941.96875,22194988641.0,19684.0,209470110000.0,0.105957782980157
352,2019-08-08,11954.040039,11979.419922,11556.167969,11966.407227,11966.407227,19481591730.0,17352.0,211006340000.0,0.0923270439485074
353,2019-08-09,11953.469727,11970.458008,11709.745117,11862.936523,11862.936523,18339989960.0,17787.0,211491930000.0,0.0867172092584699
354,2019-08-10,11861.556641,11915.655273,11323.898438,11354.024414,11354.024414,18125355447.0,15781.0,207319630000.0,0.0874271069381475
355,2019-08-11,11349.740234,11523.579102,11248.294922,11523.579102,11523.579102,15774371518.0,14407.0,203779230000.0,0.0774091240803405
356,2019-08-12,11528.189453,11528.189453,11320.951172,11382.616211,11382.616211,13647198229.0,18156.0,203821430000.0,0.0669566396398003
357,2019-08-13,11385.052734,11420.049805,10830.327148,10895.830078,10895.830078,16681503537.0,18208.0,199493660000.0,0.0836192144567581
358,2019-08-14,10889.487305,10889.556641,10028.135742,10051.704102,10051.704102,19990838300.0,19072.0,187605660000.0,0.1065577547129855
359,2019-08-15,10038.421875,10437.411133,9675.316406,10311.545898,10311.545898,22899115082.0,19697.0,179406520000.0,0.1276381429234332
360,2019-08-16,10319.419922,10524.349609,9855.478516,10374.338867,10374.338867,20228207096.0,19352.0,183183360000.0,0.1104260075587651
361,2019-08-17,10358.722656,10452.625,10086.698242,10231.744141,10231.744141,13778035685.0,15703.0,184339960000.0,0.0747425355061159
362,2019-08-18,10233.005859,10487.070313,10119.094727,10345.810547,10345.810547,12999813869.0,14246.0,184113950000.0,0.0706074337602044
363,2019-08-19,10350.283203,10916.053711,10313.204102,10916.053711,10916.053711,16038264603.0,16770.0,189831090000.0,0.0844870296756403
364,2019-08-20,10916.34668,10947.041992,10618.960938,10763.232422,10763.232422,15053082175.0,16596.0,192427870000.0,0.0782271420399651
365,2019-08-21,10764.572266,10798.729492,9962.72168,10138.049805,10138.049805,19473084768.0,18179.0,182817850000.0,0.1065163212338111
366,2019-08-22,10142.521484,10232.996094,9831.462891,10131.055664,10131.055664,17097508856.0,17858.0,179956650000.0,0.0950090438262614
367,2019-08-23,10136.30957,10442.443359,10078.192383,10407.964844,10407.964844,15627023886.0,17668.0,183682550000.0,0.0850762583634345
368,2019-08-24,10407.644531,10418.020508,9982.296875,10159.960938,10159.960938,15451030650.0,14618.0,181747910000.0,0.0850135265287993
369,2019-08-25,10160.737305,10304.62207,10008.789063,10138.517578,10138.517578,14153856610.0,14278.0,180824460000.0,0.0782740168443741
370,2019-08-26,10126.299805,10512.328125,10126.299805,10370.820313,10370.820313,18438654080.0,16826.0,185240700000.0,0.0995388928647082
371,2019-08-27,10372.826172,10381.328125,10087.300781,10185.5,10185.5,14762609503.0,20448.0,182417800000.0,0.0809274610514555
372,2019-08-28,10203.426758,10279.366211,9716.65625,9754.422852,9754.422852,17603790323.0,19033.0,180551880000.0,0.0974999022647655
373,2019-08-29,9756.786133,9756.786133,9421.629883,9510.200195,9510.200195,17045878501.0,17137.0,170685200000.0,0.0998673479488708
374,2019-08-30,9514.844727,9656.124023,9428.302734,9598.173828,9598.173828,13595263986.0,16339.0,171107190000.0,0.0794546628135889
375,2019-08-31,9597.539063,9673.220703,9531.799805,9630.664063,9630.664063,11454806419.0,13453.0,172070440000.0,0.0665704500306091
376,2019-09-01,9630.592773,9796.755859,9582.944336,9757.970703,9757.970703,11445355859.0,14620.0,172587380000.0,0.0663162946129645
377,2019-09-02,9757.473633,10396.591797,9730.650391,10346.760742,10346.760742,17248102294.0,17337.0,177946150000.0,0.0969287753857618
378,2019-09-03,10345.725586,10736.104492,10308.547852,10623.540039,10623.540039,19384917989.0,20903.0,188404500000.0,0.1028898893090735
379,2019-09-04,10621.180664,10762.644531,10434.709961,10594.493164,10594.493164,16742664769.0,18177.0,189304100000.0,0.0884432256669572
380,2019-09-05,10588.183594,10627.269531,10516.417969,10575.533203,10575.533203,14551239508.0,16187.0,189476060000.0,0.0767972450824239
381,2019-09-06,10578.198242,10898.761719,10292.299805,10353.302734,10353.302734,19536574783.0,18376.0,190929390000.0,0.1023235607507174
382,2019-09-07,10353.931641,10558.673828,10348.918945,10517.254883,10517.254883,15307366476.0,14526.0,186851480000.0,0.0819226417058964
383,2019-09-08,10518.114258,10595.637695,10409.09082,10441.276367,10441.276367,13670567493.0,14593.0,187618180000.0,0.0728637673139808
384,2019-09-09,10443.228516,10450.311523,10144.929688,10334.974609,10334.974609,17595943368.0,17004.0,184983080000.0,0.0951219088054015
385,2019-09-10,10336.408203,10394.353516,10020.573242,10115.975586,10115.975586,14906809639.0,18300.0,183631660000.0,0.0811777757687773
386,2019-09-11,10123.035156,10215.948242,9980.776367,10178.37207,10178.37207,15428063426.0,17080.0,180766080000.0,0.0853482209638192
387,2019-09-12,10176.819336,10442.253906,10099.242188,10410.126953,10410.126953,15323563925.0,16904.0,183570060000.0,0.0834752918223843
388,2019-09-13,10415.362305,10441.489258,10226.59668,10360.546875,10360.546875,14109864675.0,15885.0,185217450000.0,0.0761799964108072
389,2019-09-14,10345.40332,10422.133789,10291.694336,10358.048828,10358.048828,13468713124.0,13360.0,185660640000.0,0.0725447963999593
390,2019-09-15,10356.46582,10387.035156,10313.092773,10347.712891,10347.712891,12043433567.0,13380.0,185366410000.0,0.0649709586101181
391,2019-09-16,10347.222656,10386.867188,10189.744141,10276.793945,10276.793945,15160167779.0,16491.0,184548980000.0,0.0821471218659805
392,2019-09-17,10281.513672,10296.771484,10199.739258,10241.272461,10241.272461,15304603363.0,17082.0,183679320000.0,0.0833224086286217
393,2019-09-18,10247.795898,10275.928711,10191.469727,10198.248047,10198.248047,16169268880.0,18477.0,183220450000.0,0.0882503485940943
394,2019-09-19,10200.496094,10295.668945,9851.692383,10266.415039,10266.415039,19937691247.0,18387.0,179586920000.0,0.1110197265063979
395,2019-09-20,10266.318359,10285.87207,10132.186523,10181.641602,10181.641602,14734189639.0,16907.0,182922970000.0,0.0805486031221793
396,2019-09-21,10183.648438,10188.097656,10000.708008,10019.716797,10019.716797,13425266806.0,13899.0,180542360000.0,0.074360759389677
397,2019-09-22,10024.115234,10074.444336,9922.533203,10070.392578,10070.392578,13199651698.0,14650.0,179609700000.0,0.0734907514607524
398,2019-09-23,10067.962891,10074.238281,9727.143555,9729.324219,9729.324219,15144925408.0,18065.0,177900720000.0,0.085131334745588
399,2019-09-24,9729.321289,9804.317383,8370.801758,8620.566406,8620.566406,25002886689.0,21250.0,170022290000.0,0.1470565228597818
400,2019-09-25,8603.428711,8744.828125,8325.396484,8486.993164,8486.993164,21744728353.0,21772.0,152003920000.0,0.1430537342149523
401,2019-09-26,8487.669922,8515.685547,7895.629395,8118.967773,8118.967773,19258205289.0,19619.0,148341720000.0,0.1298232581746411
402,2019-09-27,8113.101074,8271.520508,7965.922852,8251.845703,8251.845703,16408941156.0,19119.0,144651220000.0,0.113437970389386
403,2019-09-28,8251.273438,8285.617188,8125.431641,8245.915039,8245.915039,14141152736.0,15414.0,146773560000.0,0.0963467330297514
404,2019-09-29,8246.037109,8261.707031,7990.49707,8104.185547,8104.185547,13034629109.0,14229.0,145371870000.0,0.0896640375810117
405,2019-09-30,8104.226563,8314.231445,7830.758789,8293.868164,8293.868164,17115474183.0,17758.0,145182180000.0,0.1178896353686233
406,2019-10-01,8299.720703,8497.692383,8232.679688,8343.276367,8343.276367,15305343413.0,17754.0,150300800000.0,0.1018314147374724
407,2019-10-02,8344.212891,8393.041992,8227.695313,8393.041992,8393.041992,13125712443.0,15544.0,148530990000.0,0.0883701960607926
408,2019-10-03,8390.774414,8414.227539,8146.437012,8259.992188,8259.992188,13668823409.0,15626.0,148357500000.0,0.0921343626097882
409,2019-10-04,8259.494141,8260.055664,8151.236816,8205.939453,8205.939453,13139456229.0,14904.0,146906900000.0,0.08944069772451
410,2019-10-05,8210.149414,8215.526367,8071.120605,8151.500488,8151.500488,12200497197.0,13536.0,146124930000.0,0.083493604462256
411,2019-10-06,8149.876953,8161.410156,7958.850586,7988.155762,7988.155762,13160830305.0,14729.0,144114220000.0,0.0913222179502046
412,2019-10-07,7989.120605,8308.450195,7905.766113,8245.623047,8245.623047,18009742607.0,16843.0,145067110000.0,0.1241476586169816
413,2019-10-08,8246.849609,8332.714844,8185.763184,8228.783203,8228.783203,15592264032.0,16662.0,147692400000.0,0.1055725516817953
414,2019-10-09,8229.84082,8627.706055,8169.298828,8595.740234,8595.740234,19384942333.0,17990.0,149954840000.0,0.1292718696061307
415,2019-10-10,8585.280273,8625.272461,8471.933594,8586.473633,8586.473633,17618660671.0,17144.0,153877330000.0,0.1144980904313049
416,2019-10-11,8585.262695,8721.780273,8316.181641,8321.756836,8321.756836,19604381101.0,16759.0,151162160000.0,0.1296910630094409
417,2019-10-12,8315.665039,8415.242188,8313.34082,8336.555664,8336.555664,14532641605.0,14136.0,150029030000.0,0.096865533705079
418,2019-10-13,8336.902344,8470.988281,8276.612305,8321.005859,8321.005859,13808286059.0,14172.0,150470400000.0,0.0917674613931994
419,2019-10-14,8320.832031,8390.208984,8284.130859,8374.686523,8374.686523,15151387859.0,17307.0,149679460000.0,0.1012255672086772
420,2019-10-15,8373.458008,8410.714844,8182.706543,8205.369141,8205.369141,15220412632.0,17552.0,148878030000.0,0.1022341062407262
421,2019-10-16,8204.674805,8216.8125,7985.089844,8047.526855,8047.526855,16071646996.0,17713.0,145434570000.0,0.1105077455811121
422,2019-10-17,8047.8125,8134.831543,8000.942871,8103.911133,8103.911133,14313052244.0,16806.0,145005400000.0,0.0987070318897555
423,2019-10-18,8100.933594,8138.413574,7902.164063,7973.20752,7973.20752,15651592610.0,17011.0,143631060000.0,0.1089708099922495
424,2019-10-19,7973.803711,8082.629395,7944.776855,7988.560547,7988.560547,13797825640.0,15757.0,143632450000.0,0.096063429152489
