Date,Open,High,Low,Close,Adj Close,Volume,Tweets,Marketcap,Proportion Traded
2020-11-04,13950.48828,14218.7666,13580.47168,14133.70703,14133.70703,35116364962.0,47315,257580350000.0,0.13633169129220626
2020-11-05,14133.7334,15706.4043,14102.08887,15579.84863,15579.84863,40856321439.0,60368,272571560000.0,0.14989209011620688
2020-11-06,15579.72949,15903.4375,15226.83984,15565.88086,15565.88086,39837841971.0,47823,288753600000.0,0.13796482510520483
2020-11-07,15565.88086,15737.0957,14423.20313,14833.75391,14833.75391,35024953706.0,33705,284614900000.0,0.12306086401534873
2020-11-08,14833.75391,15637.32031,14744.11035,15479.56738,15479.56738,26632075029.0,30699,281640000000.0,0.09456069489104374
2020-11-09,15479.5957,15785.13672,14865.5293,15332.31543,15332.31543,34149115566.0,35977,285166340000.0,0.11975156605002911
2020-11-10,15332.35059,15450.3291,15124.95996,15290.90234,15290.90234,25574938143.0,35104,284091150000.0,0.09002370451883117
2020-11-11,15290.90918,15916.26074,15290.00684,15701.33984,15701.33984,29772374934.0,39657,288949080000.0,0.10303675425941551
2020-11-12,15701.29883,16305.00391,15534.77148,16276.34375,16276.34375,34175758344.0,44220,295157760000.0,0.11578810716004892
2020-11-13,16276.44043,16463.17773,15992.15234,16317.80859,16317.80859,31599492172.0,48337,302039240000.0,0.10462048747994696
2020-11-14,16317.80859,16317.80859,15749.19336,16068.13867,16068.13867,27481710135.0,37293,297523180000.0,0.09236829816418417
2020-11-15,16068.13965,16123.11035,15793.53418,15955.58789,15955.58789,23653867583.0,33836,296705720000.0,0.0797216432412866
2020-11-16,15955.57715,16816.18164,15880.70606,16716.11133,16716.11133,31526766675.0,47177,303468400000.0,0.10388813244454521
2020-11-17,16685.69141,17782.91992,16564.54492,17645.40625,17645.40625,39006849170.0,74813,316616470000.0,0.12319905089058567
2020-11-18,17645.19141,18393.94922,17352.90625,17804.00586,17804.00586,49064800278.0,70679,331614500000.0,0.14795734888336126
2020-11-19,17803.86133,18119.54688,17382.55469,17817.08984,17817.08984,36985055355.0,43267,330884150000.0,0.11177644798404383
2020-11-20,17817.08398,18773.22656,17765.79492,18621.31445,18621.31445,36992873940.0,47903,339882380000.0,0.10884022361797979
2020-11-21,18621.31641,18936.62109,18444.35938,18642.23242,18642.23242,39650210707.0,45874,346998180000.0,0.1142663369568684
2020-11-22,18642.23242,18688.96875,17671.38477,18370.00195,18370.00195,41280434226.0,43581,341881950000.0,0.12074470353130783
2020-11-23,18370.01758,18711.42578,18000.79688,18364.12109,18364.12109,42741112308.0,47594,342148680000.0,0.12491970626281494
2020-11-24,18365.01563,19348.27148,18128.65625,19107.46484,19107.46484,51469565009.0,78971,349688000000.0,0.1471871048785255
2020-11-25,19104.41016,19390.96484,18581.14648,18732.12109,18732.12109,43710357371.0,46379,353717450000.0,0.12357421728838143
2020-11-26,18729.83984,18866.28516,16351.03516,17150.62305,17150.62305,61396835737.0,53237,323007640000.0,0.1900785846538903
2020-11-27,17153.91406,17445.02344,16526.42383,17108.40234,17108.40234,38886494645.0,44777,315359560000.0,0.1233084377859314
2020-11-28,17112.93359,17853.93945,16910.65234,17717.41406,17717.41406,32601040734.0,37071,321340960000.0,0.10145311148797236
2020-11-29,17719.63477,18283.62891,17559.11719,18177.48438,18177.48438,31133957704.0,33292,333932530000.0,0.09323427677522317
2020-11-30,18178.32227,19749.26367,18178.32227,19625.83594,19625.83594,47728480399.0,66042,350797000000.0,0.13605726316338262
2020-12-01,19633.76953,19845.97461,18321.92188,18802.99805,18802.99805,49633658712.0,60008,357750180000.0,0.13873832018291146
2020-12-02,18801.74414,19308.33008,18347.71875,19201.0918,19201.0918,37387697139.0,48309,351731880000.0,0.1062960161051976
2020-12-03,19205.92578,19566.19141,18925.78516,19445.39844,19445.39844,31930317405.0,44375,357870830000.0,0.08922302341195103
2020-12-04,19446.9668,19511.4043,18697.19336,18699.76563,18699.76563,33872388058.0,46085,355156920000.0,0.09537302053076871
2020-12-05,18698.38477,19160.44922,18590.19336,19154.23047,19154.23047,27242455064.0,39802,352692440000.0,0.07724139280201785
2020-12-06,19154.17969,19390.5,18897.89453,19345.12109,19345.12109,25293775714.0,39953,355521860000.0,0.07114548746737666
2020-12-07,19343.12891,19411.82813,18931.14258,19191.63086,19191.63086,26896357742.0,45372,356578560000.0,0.07542898231592655
2020-12-08,19191.5293,19283.47852,18269.94531,18321.14453,18321.14453,31692288756.0,46222,351920460000.0,0.09005526176295271
2020-12-09,18320.88477,18626.29297,17935.54688,18553.91602,18553.91602,34420373071.0,42250,339266080000.0,0.10145539279565922
2020-12-10,18553.29883,18553.29883,17957.06445,18264.99219,18264.99219,25547132265.0,37279,340043370000.0,0.07512904173213125
2020-12-11,18263.92969,18268.45313,17619.5332,18058.9043,18058.9043,27919640985.0,35891,333258720000.0,0.08377767594300685
2020-12-12,18051.32031,18919.55078,18046.04102,18803.65625,18803.65625,21752580802.0,38898,343010000000.0,0.06341675689979515
2020-12-13,18806.76563,19381.53516,18734.33203,19142.38281,19142.38281,25450468637.0,39491,355014930000.0,0.07168844508143565
2020-12-14,19144.49219,19305.09961,19012.70898,19246.64453,19246.64453,22473997681.0,38737,355952100000.0,0.06313770230159771
2020-12-15,19246.91992,19525.00781,19079.8418,19417.07617,19417.07617,26741982541.0,43739,359418230000.0,0.07440352240978212
2020-12-16,19418.81836,21458.9082,19298.31641,21310.59766,21310.59766,44409011479.0,127155,372509930000.0,0.1192156436034835
2020-12-17,21308.35156,23642.66016,21234.67578,22805.16211,22805.16211,71378606374.0,120169,419735700000.0,0.1700560768753063
2020-12-18,22806.79688,23238.60156,22399.8125,23137.96094,23137.96094,40387896275.0,67616,424886300000.0,0.09505577332517917
2020-12-19,23132.86523,24085.85547,22826.47266,23869.83203,23869.83203,38487546580.0,56872,433566740000.0,0.08876960020916344
2020-12-20,23861.76563,24209.66016,23147.71094,23477.29492,23477.29492,37844228422.0,62679,438289660000.0,0.08634524541020219
2020-12-21,23474.45508,24059.98242,22159.36719,22803.08203,22803.08203,45852713981.0,61296,432055100000.0,0.10612700767776533
2020-12-22,22794.03906,23789.90234,22430.60547,23783.0293,23783.0293,44171632681.0,45927,428868200000.0,0.10299582016584945
2020-12-23,23781.97461,24024.49023,22802.64648,23241.3457,23241.3457,51146161904.0,43942,437771370000.0,0.11683304425789838
2020-12-24,23240.20313,23768.33789,22777.59766,23735.94922,23735.94922,41080759713.0,42618,433049200000.0,0.09486395326314641
2020-12-25,23733.57031,24710.10156,23463.67383,24664.79102,24664.79102,42068395846.0,49739,446181740000.0,0.09428533803490372
2020-12-26,24677.01563,26718.07031,24522.68945,26437.03711,26437.03711,48332647295.0,72172,469229860000.0,0.10300420138448087
2020-12-27,26439.37305,28288.83984,25922.76953,26272.29492,26272.29492,66479895605.0,88788,502876470000.0,0.132199256476784
2020-12-28,26280.82227,27389.11133,26207.64063,27084.80859,27084.80859,49056742893.0,59779,501355770000.0,0.09784816579712256
2020-12-29,27081.81055,27370.7207,25987.29883,27362.4375,27362.4375,45265946774.0,56236,495803530000.0,0.09129815323944776
2020-12-30,27360.08984,28937.74023,27360.08984,28840.95313,28840.95313,51287442704.0,80886,522787230000.0,0.09810385600975174
2020-12-31,28841.57422,29244.87695,28201.99219,29001.7207,29001.7207,46754964848.0,68822,536723360000.0,0.08711185041155224
2021-01-01,28994.00977,29600.62695,28803.58594,29374.15234,29374.15234,40730301359.0,55480,543882800000.0,0.0748880107368494
2021-01-02,29376.45508,33155.11719,29091.18164,32127.26758,32127.26758,67865420765.0,145059,570728700000.0,0.11891012237298688
2021-01-03,32129.4082,34608.55859,32052.31641,32782.02344,32782.02344,78665235202.0,141596,621948000000.0,0.1264820178198298
2021-01-04,32810.94922,33440.21875,28722.75586,31971.91406,31971.91406,81163475344.0,82412,592273600000.0,0.13703713066483617
2021-01-05,31977.04102,34437.58984,30221.1875,33992.42969,33992.42969,67547324782.0,68133,599505760000.0,0.11267168524227829
2021-01-06,34013.61328,36879.69922,33514.03516,36824.36328,36824.36328,75289433811.0,86631,648035000000.0,0.11618112699019253
2021-01-07,36833.875,40180.36719,36491.19141,39371.04297,39371.04297,84762141031.0,125036,707107200000.0,0.11987169408299708
2021-01-08,39381.76563,41946.73828,36838.63672,40797.60938,40797.60938,88107519480.0,113560,739869500000.0,0.11908521249458942
2021-01-09,40788.64063,41436.35156,38980.875,40254.54688,40254.54688,61984162837.0,84725,751119040000.0,0.08252242253737639
2021-01-10,40254.21875,41420.19141,35984.62891,38356.44141,38356.44141,79980747690.0,74964,738824300000.0,0.10825408522653032
2021-01-11,38346.53125,38346.53125,30549.59961,35566.65625,35566.65625,123321000000.0,109316,638184100000.0,0.19323733463496992
2021-01-12,35516.35938,36568.52734,32697.97656,33922.96094,33922.96094,74773277909.0,83880,648350900000.0,0.11532840480186819
2021-01-13,33915.12109,37599.96094,32584.66797,37316.35938,37316.35938,69364315979.0,91811,644524540000.0,0.10762090763732846
2021-01-14,37325.10938,39966.40625,36868.5625,39187.32813,39187.32813,63615990033.0,106170,716031660000.0,0.08884522004804504
2021-01-15,39156.70703,39577.71094,34659.58984,36825.36719,36825.36719,67760757881.0,70388,697478700000.0,0.09715101001075983
2021-01-16,36821.64844,37864.36719,35633.55469,36178.14063,36178.14063,57706187875.0,62189,685739900000.0,0.08415171780786082
2021-01-17,36163.64844,36722.35156,34069.32031,35791.27734,35791.27734,52359854336.0,59161,663671300000.0,0.07889426025704516
2021-01-18,35792.23828,37299.28516,34883.84375,36630.07422,36630.07422,49511702429.0,69189,670595350000.0,0.07383245706970151
2021-01-19,36642.23438,37755.89063,36069.80469,36069.80469,36069.80469,57244195486.0,70173,685922840000.0,0.0834557354819892
2021-01-20,36050.11328,36378.32813,33570.47656,35547.75,35547.75,66834573161.0,61204,654460450000.0,0.10212163755429932
2021-01-21,35549.39844,35552.67969,30250.75,30825.69922,30825.69922,75643067688.0,79347,613453300000.0,0.12330696351782576
2021-01-22,30817.625,33811.85156,28953.37305,33005.76172,33005.76172,77207272511.0,79570,592637130000.0,0.13027748049843427
2021-01-23,32985.75781,33360.97656,31493.16016,32067.64258,32067.64258,48354737975.0,52802,601912440000.0,0.08033516925424354
2021-01-24,32064.37695,32944.00781,31106.68555,32289.37891,32289.37891,48643830599.0,50983,599973400000.0,0.081076641443888
2021-01-25,32285.79883,34802.74219,32087.78711,32366.39258,32366.39258,59897054838.0,63766,620759550000.0,0.09648994532624254
2021-01-26,32358.61328,32794.55078,31030.26563,32569.84961,32569.84961,60255421470.0,55828,596513850000.0,0.10101261108399122
2021-01-27,32564.0293,32564.0293,29367.13867,30432.54688,30432.54688,62576762015.0,60652,580192440000.0,0.10785518408730244
2021-01-28,30441.04102,31891.30078,30023.20703,31649.60547,31649.60547,78948162368.0,84933,591077500000.0,0.1335665144137911
2021-01-29,34318.67188,38406.26172,32064.81445,34316.38672,34316.38672,117895000000.0,200783,652078900000.0,0.1807986803252602
2021-01-30,34295.93359,34834.70703,32940.1875,34269.52344,34269.52344,65141828798.0,93578,633986600000.0,0.1027495335654952
2021-01-31,34270.87891,34288.33203,32270.17578,33114.35938,33114.35938,52754542671.0,68163,622728700000.0,0.08471512873125378
2021-02-01,33114.57813,34638.21484,32384.22852,33537.17578,33537.17578,61400400660.0,91439,627398540000.0,0.09786506760376112
2021-02-02,33533.19922,35896.88281,33489.21875,35510.28906,35510.28906,63088585433.0,80624,645814900000.0,0.09768834314882542
2021-02-03,35510.82031,37480.1875,35443.98438,37472.08984,37472.08984,61166818159.0,87809,680502400000.0,0.08988479052221611
2021-02-04,37475.10547,38592.17578,36317.5,36926.06641,36926.06641,68838074392.0,76348,698791200000.0,0.09851021491127872
2021-02-05,36931.54688,38225.90625,36658.76172,38144.30859,38144.30859,58598066402.0,97415,700268150000.0,0.0836794681243111
2021-02-06,38138.38672,40846.54688,38138.38672,39266.01172,39266.01172,71326033653.0,107331,741190200000.0,0.09623175418333817
2021-02-07,39250.19141,39621.83594,37446.15234,38903.44141,38903.44141,65500641143.0,77886,720772660000.0,0.09087559041097266
2021-02-08,38886.82813,46203.92969,38076.32422,46196.46484,46196.46484,101467000000.0,212923,762064140000.0,0.13314758478068164
2021-02-09,46184.99219,48003.72266,45166.96094,46481.10547,46481.10547,91809846886.0,159207,869423840000.0,0.10559849238874555
2021-02-10,46469.76172,47145.56641,43881.15234,44918.18359,44918.18359,87301089896.0,124292,852406300000.0,0.10241722686431888
2021-02-11,44898.71094,48463.46875,44187.76172,47909.33203,47909.33203,81388911810.0,115390,861270050000.0,0.09449871376163889
2021-02-12,47877.03516,48745.73438,46424.97656,47504.85156,47504.85156,76555041196.0,122503,886455400000.0,0.0863608490403954
2021-02-13,47491.20313,48047.74609,46392.28125,47105.51563,47105.51563,70250456155.0,93740,880503300000.0,0.07978443329052233
2021-02-14,47114.50781,49487.64063,47114.50781,48717.28906,48717.28906,71248675228.0,99797,904811200000.0,0.07874424684158274
2021-02-15,48696.53516,48875.57031,46347.47656,47945.05859,47945.05859,77069903166.0,101777,891498460000.0,0.08644984410471568
2021-02-16,47944.45703,50341.10156,47201.30469,49199.87109,49199.87109,77049582886.0,147792,910000700000.0,0.0846698045142662
2021-02-17,49207.27734,52533.91406,49072.37891,52149.00781,52149.00781,80820545404.0,147890,948281200000.0,0.08522845786900182
2021-02-18,52140.97266,52474.10547,51015.76563,51679.79688,51679.79688,52054723579.0,116096,967025160000.0,0.05382975076695836
2021-02-19,51675.98047,56113.65234,50937.27734,55888.13281,55888.13281,63495496918.0,150898,988641900000.0,0.06422497145204023
2021-02-20,55887.33594,57505.22656,54626.55859,56099.51953,56099.51953,68145460026.0,118093,1048588650000.0,0.06498779109125495
2021-02-21,56068.56641,58330.57031,55672.60938,57539.94531,57539.94531,51897585191.0,111638,1062609550000.0,0.04883975033405068
2021-02-22,57532.73828,57533.39063,48967.56641,54207.32031,54207.32031,92052420332.0,110348,1019917000000.0,0.09025481729058639
2021-02-23,54204.92969,54204.92969,45290.58984,48824.42578,48824.42578,106102000000.0,131691,912835540000.0,0.11623342321515044
2021-02-24,48835.08594,51290.13672,47213.5,49705.33203,49705.33203,63695521388.0,103733,927959700000.0,0.06864039767146754
2021-02-25,49709.08203,51948.96875,47093.85156,47093.85156,47093.85156,54506565949.0,82520,931775900000.0,0.05849750525870271
2021-02-26,47180.46484,48370.78516,44454.84375,46339.76172,46339.76172,350968000000.0,81742,869486170000.0,0.4036498954412825
2021-02-27,46344.77344,48253.26953,45269.02734,46188.45313,46188.45313,45910946382.0,66315,878454000000.0,0.05226334829756272
2021-02-28,46194.01563,46716.42969,43241.61719,45137.76953,45137.76953,53443887451.0,73439,835531300000.0,0.06396395547568645
2021-03-01,45159.50391,49784.01563,45115.09375,49631.24219,49631.24219,53891300112.0,89756,887034740000.0,0.060754441328064256
2021-03-02,49612.10547,50127.51172,47228.84375,48378.98828,48378.98828,47530897720.0,103342,906623200000.0,0.05242629826493376
2021-03-03,48415.81641,52535.13672,48274.32031,50538.24219,50538.24219,53220811975.0,94227,939771800000.0,0.05663163198190621
2021-03-04,50522.30469,51735.08984,47656.92969,48561.16797,48561.16797,52343816680.0,81460,921372460000.0,0.056810702521275944
2021-03-05,48527.03125,49396.42969,46542.51563,48927.30469,48927.30469,48625928883.0,70950,889568170000.0,0.054662397720201455
2021-03-06,48899.23047,49147.21875,47257.52734,48912.38281,48912.38281,34363564661.0,40281,906061000000.0,0.03792632489155667
2021-03-07,48918.67969,51384.36719,48918.67969,51206.69141,51206.69141,43137459378.0,68935,935995700000.0,0.046087240813282
2021-03-08,51174.11719,52314.07031,49506.05469,52246.52344,52246.52344,48597428048.0,81828,946935000000.0,0.05132076590645821
2021-03-09,52272.96875,54824.11719,51981.83203,54824.11719,54824.11719,50912227385.0,85849,1006482000000.0,0.05058433815758645
2021-03-10,54824.01172,57258.25391,53290.89063,56008.55078,56008.55078,57295577614.0,81908,1032397600000.0,0.05549758965634102
2021-03-11,55963.17969,58091.0625,54484.59375,57805.12109,57805.12109,56772343595.0,95858,1049378360000.0,0.054100928614428216
2021-03-12,57821.21875,57996.62109,55376.64844,57332.08984,57332.08984,55689944702.0,104787,1060175540000.0,0.05252898446900103
2021-03-13,57343.37109,61683.86328,56217.97266,61243.08594,61243.08594,60669829814.0,154790,1096262400000.0,0.05534243333888699
2021-03-14,61221.13281,61597.91797,59302.31641,59302.31641,59302.31641,43901225564.0,102059,1128089400000.0,0.03891644232239255
2021-03-15,59267.42969,60540.99219,55393.16406,55907.19922,55907.19922,66419369890.0,116563,1073660400000.0,0.06186254810183205
2021-03-16,55840.78516,56833.17969,53555.02734,56804.90234,56804.90234,59749798599.0,99951,1032545700000.0,0.05786649319906055
2021-03-17,56825.82813,58969.81641,54528.62891,58870.89453,58870.89453,60258313191.0,106258,1047147200000.0,0.0575452181931611
2021-03-18,58893.07813,60116.25,54253.57813,57858.92188,57858.92188,55746041000.0,106755,1091192750000.0,0.05108725382927354
2021-03-19,57850.44141,59498.375,56643.70313,58346.65234,58346.65234,49063873786.0,106380,1087358000000.0,0.04512209855718175
2021-03-20,58332.26172,60031.28516,58213.29688,58313.64453,58313.64453,50361731222.0,92396,1096737500000.0,0.04591958580051387
2021-03-21,58309.91406,58767.89844,56005.61719,57523.42188,57523.42188,51943414539.0,80437,1069364400000.0,0.04857410059274833
2021-03-22,57517.89063,58471.48047,54288.15625,54529.14453,54529.14453,56521454974.0,103950,1059977200000.0,0.05332327265829787
2021-03-23,54511.66016,55985.44141,53470.69531,54738.94531,54738.94531,56435023914.0,94277,1020809100000.0,0.055284600162443416
2021-03-24,54710.48828,57262.38281,52514.33203,52774.26563,52774.26563,70567223787.0,130216,1029146900000.0,0.06856866192816238
2021-03-25,52726.74609,53392.38672,50856.57031,51704.16016,51704.16016,67999812841.0,137938,972919540000.0,0.06989253500270841
2021-03-26,51683.01172,55137.3125,51579.85547,55137.3125,55137.3125,56652197978.0,137602,993128200000.0,0.05704419320245759
2021-03-27,55137.56641,56568.21484,54242.91016,55973.51172,55973.51172,47266542233.0,106231,1029912100000.0,0.04589376481468144
2021-03-28,55974.94141,56610.3125,55071.11328,55950.74609,55950.74609,47686580918.0,86361,1042283100000.0,0.04575204262352473
2021-03-29,55947.89844,58342.09766,55139.33984,57750.19922,57750.19922,57625587027.0,104638,1062404950000.0,0.05424069902650312
2021-03-30,57750.13281,59447.22266,57251.55078,58917.69141,58917.69141,54414116432.0,111290,1089310400000.0,0.04995280975815884
2021-03-31,58930.27734,59930.02734,57726.41797,58918.83203,58918.83203,65520826225.0,108145,1095926400000.0,0.059785789727020235
2021-04-01,58926.5625,59586.07031,58505.27734,59095.80859,59095.80859,61669163792.0,69301,1099121100000.0,0.05610770629553233
2021-04-02,59098.87891,60267.1875,58869.28125,59384.3125,59384.3125,58727860620.0,30540,1106599300000.0,0.05307057231051317
2021-04-03,59397.41016,60110.26953,57603.89063,57603.89063,57603.89063,59641344484.0,75450,1100431800000.0,0.05419813115143107
2021-04-04,57604.83984,58913.74609,57168.67578,58758.55469,58758.55469,50749662970.0,87528,1077553140000.0,0.04709713265414811
2021-04-05,58760.875,59891.29688,57694.82422,59057.87891,59057.87891,60706272115.0,44761,1084708160000.0,0.055965534677690956
2021-04-06,59171.93359,59479.57813,57646.80859,58192.35938,58192.35938,66058027988.0,32289,1091752400000.0,0.060506417318490345
2021-04-07,58186.50781,58731.14453,55604.02344,56048.9375,56048.9375,75645303584.0,86985,1064111440000.0,0.07108776463590998
2021-04-08,56099.91406,58338.73828,55879.08594,58323.95313,58323.95313,53053855641.0,104094,1067884300000.0,0.04968127777739321
2021-04-09,58326.5625,58937.04688,57807.86328,58245.00391,58245.00391,46655208546.0,102638,1087236900000.0,0.04291172162265297
2021-04-10,58253.77734,61276.66406,58038.70703,59793.23438,59793.23438,58238470525.0,110849,1118247700000.0,0.052080115839613174
2021-04-11,59846.23047,60790.55469,59289.79688,60204.96484,60204.96484,46280252580.0,94714,1116951000000.0,0.04143445126169323
2021-04-12,60175.94531,61253.03516,59589.875,59893.45313,59893.45313,51828688519.0,132176,1122868800000.0,0.046157386344053926
2021-04-13,59890.01953,63742.28516,59869.95703,63503.45703,63503.45703,69983454362.0,171108,1161057400000.0,0.060275619610543126
2021-04-14,63523.75391,64863.09766,61554.79688,63109.69531,63109.69531,77451779687.0,161204,1185186700000.0,0.06534985506158227
2021-04-15,63075.19531,63821.67188,62208.96484,63314.01172,63314.01172,60954381579.0,110223,1175194400000.0,0.05186748654805312
2021-04-16,63258.50391,63594.72266,60222.53125,61572.78906,61572.78906,84293007468.0,113640,1153396600000.0,0.07308241129988195
2021-04-17,61529.92188,62572.17578,60361.35156,60683.82031,60683.82031,66138759198.0,100583,1145470000000.0,0.05773940462908307
2021-04-18,60701.88672,61057.45703,52829.53516,56216.18359,56216.18359,97468872758.0,178464,1047943250000.0,0.093009686130848
2021-04-19,56191.58594,57520.05469,54368.59375,55724.26563,55724.26563,65344865159.0,122950,1053668100000.0,0.06201655558912295
2021-04-20,55681.79297,57062.14844,53448.04688,56473.03125,56473.03125,67849323955.0,112302,1037471650000.0,0.0653987260629976
2021-04-21,56471.12891,56757.97266,53695.46875,53906.08984,53906.08984,54926612466.0,96848,1036277100000.0,0.05300378764680641
2021-04-22,53857.10547,55410.23047,50583.8125,51762.27344,51762.27344,74798630778.0,108961,1005674100000.0,0.07437661024673452
2021-04-23,51739.80859,52120.79297,47714.66406,51093.65234,51093.65234,86668667320.0,132963,932437750000.0,0.09294847507148941
2021-04-24,51143.22656,51167.5625,48805.28516,50050.86719,50050.86719,49014494781.0,86049,935961170000.0,0.052368085953490066
2021-04-25,50052.83203,50506.01953,47159.48438,49004.25391,49004.25391,46117114240.0,81258,928155500000.0,0.04968684041948829
2021-04-26,49077.79297,54288.00391,48852.79688,54021.75391,54021.75391,58284039825.0,110552,990675660000.0,0.05883261484082037
2021-04-27,54030.30469,55416.96484,53319.1875,55033.11719,55033.11719,49448222757.0,102971,1020303600000.0,0.048464225810750654
2021-04-28,55036.63672,56227.20703,53887.91797,54824.70313,54824.70313,48000572955.0,97333,1024138200000.0,0.046869233304732645
2021-04-29,54858.08984,55115.84375,52418.02734,53555.10938,53555.10938,46088929780.0,96503,1007462600000.0,0.045747535129049215
2021-04-30,53568.66406,57900.71875,53129.60156,57750.17578,57750.17578,52395931985.0,92350,1033104500000.0,0.05071697084382112
2021-05-01,57714.66406,58448.33984,57052.27344,57828.05078,57828.05078,42836427360.0,99595,1080393800000.0,0.039648901739616146
2021-05-02,57825.86328,57902.59375,56141.90625,56631.07813,56631.07813,38177405335.0,78756,1063135700000.0,0.03591019119708803
2021-05-03,56620.27344,58973.30859,56590.87109,57200.29297,57200.29297,51713139031.0,89710,1082875900000.0,0.04775536960419797
2021-05-04,57214.17969,57214.17969,53191.42578,53333.53906,53333.53906,68564706967.0,87287,1034237400000.0,0.0662949419430815
2021-05-05,53252.16406,57911.36328,52969.05469,57424.00781,57424.00781,69241316747.0,93866,1044835340000.0,0.06627007562680302
2021-05-06,57441.30859,58363.31641,55382.50781,56396.51563,56396.51563,69523285106.0,84935,1065501070000.0,0.06524938113685146
2021-05-07,56413.95313,58606.63281,55321.84766,57356.40234,57356.40234,68434023376.0,103515,1062647500000.0,0.0643995526157648
2021-05-08,57352.76563,59464.61328,56975.21094,58803.77734,58803.77734,65382980634.0,82542,1094685200000.0,0.05972765403108883
2021-05-09,58877.39063,59210.88281,56482.00391,58232.31641,58232.31641,65906690347.0,62002,1084534800000.0,0.06076954776187562
2021-05-10,58250.87109,59519.35547,54071.45703,55859.79688,55859.79688,71776546298.0,74446,1080529850000.0,0.06642717602446661
2021-05-11,55847.24219,56872.54297,54608.65234,56704.57422,56704.57422,61308396325.0,72974,1044828000000.0,0.05867798006018545
2021-05-12,56714.53125,57939.36328,49150.53516,49150.53516,49150.53516,75215403907.0,104572,1046928300000.0,0.07184389260096405
2021-05-13,49735.43359,51330.84375,46980.01953,49716.19141,49716.19141,96721152926.0,249599,932636600000.0,0.1037072252523391
2021-05-14,49682.98047,51438.11719,48868.57813,49880.53516,49880.53516,55737497453.0,120644,938962200000.0,0.0593607474578447
2021-05-15,49855.49609,50639.66406,46664.14063,46760.1875,46760.1875,59161047474.0,95522,914494000000.0,0.06469265808682745
2021-05-16,46716.63672,49720.04297,43963.35156,46456.05859,46456.05859,64047871555.0,148557,893250200000.0,0.07170205318652285
2021-05-17,46415.89844,46623.55859,42207.28906,43537.51172,43537.51172,74903638450.0,184558,829643700000.0,0.09028410596511406
2021-05-18,43488.05859,45812.45703,42367.83203,42909.40234,42909.40234,56187365084.0,120021,826971400000.0,0.06794354165899413
2021-05-19,42944.97656,43546.11719,30681.49609,37002.44141,37002.44141,126358000000.0,363566,732571700000.0,0.1724855061849082
2021-05-20,36753.66797,42462.98438,35050.61719,40782.73828,40782.73828,88281943359.0,173415,745332600000.0,0.11844637249906455
2021-05-21,40596.94922,42172.17188,33616.45313,37304.69141,37304.69141,82051616861.0,185009,732457600000.0,0.11202234364925817
2021-05-22,37371.03125,38831.05469,35383.68359,37536.63281,37536.63281,57377273240.0,174133,702150150000.0,0.0817165294283399
2021-05-23,37531.44922,38289.21875,31227.33984,34770.58203,34770.58203,78469274361.0,160368,656715740000.0,0.11948742689617373
2021-05-24,34700.36328,39835.14063,34551.08203,38705.98047,38705.98047,67359584098.0,151342,692759900000.0,0.09723366678303683
2021-05-25,38795.78125,39776.35156,36581.42969,38402.22266,38402.22266,56211915803.0,107640,712863200000.0,0.07885372233061574
2021-05-26,38392.625,40782.07813,37905.83594,39294.19922,39294.19922,51346735160.0,114558,734734250000.0,0.06988477109222843
2021-05-27,39316.89063,40379.61719,37247.90234,38436.96875,38436.96875,43210968721.0,100263,726544700000.0,0.05947462004086024
2021-05-28,38507.08203,38856.96875,34779.03906,35697.60547,35697.60547,55200191952.0,104815,685620000000.0,0.08051134990997935
2021-05-29,35684.15625,37234.5,33693.92969,34616.06641,34616.06641,45231013335.0,98843,660212700000.0,0.06850976177415605
2021-05-30,34607.40625,36400.66797,33520.73828,35678.12891,35678.12891,31646080921.0,109381,664252200000.0,0.04764166615971302
2021-05-31,35658.59375,37468.25,34241.94531,37332.85547,37332.85547,39009847639.0,101203,676917100000.0,0.057628694195845424
2021-06-01,37293.79297,37896.73438,35787.08594,36684.92578,36684.92578,34639423297.0,105694,685277250000.0,0.05054804215440435
2021-06-02,36699.92188,38231.33984,35966.30859,37575.17969,37575.17969,33070867190.0,92542,698342600000.0,0.047356223885609824
2021-06-03,37599.41016,39478.95313,37243.97266,39208.76563,39208.76563,35460750427.0,88708,721683500000.0,0.04913615370369511
2021-06-04,39242.48438,39242.48438,35717.72266,36894.40625,36894.40625,41831090187.0,184618,695083340000.0,0.06018140277536167
2021-06-05,36880.15625,37917.71484,34900.41406,35551.95703,35551.95703,35959473399.0,174730,685563100000.0,0.052452462038162714
2021-06-06,35538.60938,36436.42188,35304.57813,35862.37891,35862.37891,28913440585.0,211698,673343600000.0,0.04294009844242526
2021-06-07,35835.26563,36790.57031,33480.64063,33560.70703,33560.70703,33683936663.0,172116,672150450000.0,0.05011368578108418
2021-06-08,33589.51953,34017.38672,31114.44336,33472.63281,33472.63281,49902050442.0,187281,615783460000.0,0.081038308563939
2021-06-09,33416.97656,37537.37109,32475.86523,37345.12109,37345.12109,53972919008.0,297825,652449550000.0,0.08272351374759997
2021-06-10,37389.51563,38334.32422,35847.59375,36702.59766,36702.59766,43576032854.0,192780,692877200000.0,0.06289142292898676
2021-06-11,36697.03125,37608.69531,36044.44922,37334.39844,37334.39844,38699736985.0,145724,692902500000.0,0.055851634693903786
